,Time,State,Site,Gender,Population,Death
2835,2016,Texas, Liver, Female,14048899,493
2836,2016,Texas, Liver, Male,13865511,1343
2837,2016,Texas, Myeloma, Female,14048899,346
2838,2016,Texas, Myeloma, Male,13865511,473
2839,2016,Utah, Breast, Female,1510737,260
2840,2016,Utah, Liver, Female,1510737,27
2841,2016,Utah, Liver, Male,1531131,68
2842,2016,Utah, Myeloma, Female,1510737,31
2843,2016,Utah, Myeloma, Male,1531131,48
2844,2016,Vermont, Breast, Female,315605,62
2845,2016,Vermont, Breast, Male,308052,0
2846,2016,Vermont, Larynx, Female,315605,0
2847,2016,Vermont, Liver, Male,308052,20
2848,2016,Vermont, Myeloma, Female,315605,0
2849,2016,Vermont, Myeloma, Male,308052,18
2850,2016,Virginia, Breast, Female,4272260,1110
2851,2016,Virginia, Breast, Male,4137846,0
2852,2016,Virginia, Larynx, Female,4272260,19
2853,2016,Virginia, Larynx, Male,4137846,72
2854,2016,Virginia, Liver, Female,4272260,130
2855,2016,Virginia, Liver, Male,4137846,333
2856,2016,Virginia, Myeloma, Female,4272260,142
2857,2016,Virginia, Myeloma, Male,4137846,169
2858,2016,Washington DC, Breast, Female,360350,89
2859,2016,Washington DC, Breast, Male,325465,0
2860,2016,Washington DC, Liver, Female,360350,20
2861,2016,Washington DC, Liver, Male,325465,45
2862,2016,Washington DC, Myeloma, Female,360350,0
2863,2016,Washington DC, Myeloma, Male,325465,0
2864,2016,Washington, Breast, Female,3647256,870
2865,2016,Washington, Larynx, Female,3647256,0
2866,2016,Washington, Larynx, Male,3647515,53
2867,2016,Washington, Liver, Female,3647256,98
2868,2016,Washington, Liver, Male,3647515,309
2869,2016,Washington, Myeloma, Female,3647256,104
2870,2016,Washington, Myeloma, Male,3647515,143
2871,2016,West Virginia, Breast, Female,925409,290
2872,2016,West Virginia, Larynx, Male,905614,32
2873,2016,West Virginia, Liver, Female,925409,30
2874,2016,West Virginia, Liver, Male,905614,82
2875,2016,West Virginia, Myeloma, Female,925409,45
2876,2016,West Virginia, Myeloma, Male,905614,37
2877,2016,Wisconsin, Breast, Female,2902362,735
2878,2016,Wisconsin, Larynx, Female,2902362,0
2879,2016,Wisconsin, Larynx, Male,2870266,53
2880,2016,Wisconsin, Liver, Female,2902362,71
2881,2016,Wisconsin, Liver, Male,2870266,204
2882,2016,Wisconsin, Myeloma, Female,2902362,112
2883,2016,Wisconsin, Myeloma, Male,2870266,110
2884,2016,Wyoming, Breast, Female,285818,70
2885,2016,Wyoming, Breast, Male,298397,0
2886,2016,Wyoming, Larynx, Female,285818,0
2887,2016,Wyoming, Liver, Male,298397,28
2888,2016,Wyoming, Myeloma, Female,285818,0
2889,2017,Alabama, Breast, Female,2515803,695
2890,2017,Alabama, Larynx, Female,2515803,19
2891,2017,Alabama, Larynx, Male,2358683,56
2892,2017,Alabama, Liver, Female,2515803,96
2893,2017,Alabama, Liver, Male,2358683,259
2894,2017,Alabama, Myeloma, Female,2515803,102
2895,2017,Alabama, Myeloma, Male,2358683,106
2896,2017,Alaska, Breast, Female,353421,60
2897,2017,Alaska, Breast, Male,386279,0
2898,2017,Alaska, Larynx, Female,353421,0
2899,2017,Alaska, Liver, Male,386279,19
2900,2017,Arizona, Breast, Female,3543134,830
2901,2017,Arizona, Larynx, Female,3543134,0
2902,2017,Arizona, Larynx, Male,3500874,57
2903,2017,Arizona, Liver, Female,3543134,121
2904,2017,Arizona, Liver, Male,3500874,337
2905,2017,Arizona, Myeloma, Female,3543134,103
2906,2017,Arizona, Myeloma, Male,3500874,157
2907,2017,Arkansas, Breast, Female,1526706,414
2908,2017,Arkansas, Larynx, Male,1474639,41
2909,2017,Arkansas, Liver, Female,1526706,57
2910,2017,Arkansas, Liver, Male,1474639,161
2911,2017,Arkansas, Myeloma, Female,1526706,49
2912,2017,Arkansas, Myeloma, Male,1474639,71
2913,2017,California, Breast, Female,19795325,4588
2914,2017,California, Breast, Male,19563172,37
2915,2017,California, Larynx, Female,19795325,52
2916,2017,California, Larynx, Male,19563172,197
2917,2017,California, Liver, Female,19795325,794
2918,2017,California, Liver, Male,19563172,1863
2919,2017,California, Myeloma, Female,19795325,525
2920,2017,California, Myeloma, Male,19563172,687
2921,2017,Colorado, Breast, Female,2786640,629
2922,2017,Colorado, Larynx, Male,2825245,26
2923,2017,Colorado, Liver, Female,2786640,70
2924,2017,Colorado, Liver, Male,2825245,182
2925,2017,Colorado, Myeloma, Female,2786640,66
2926,2017,Colorado, Myeloma, Male,2825245,112
2927,2017,Connecticut, Breast, Female,1830239,466
2928,2017,Connecticut, Larynx, Male,1743058,32
2929,2017,Connecticut, Liver, Female,1830239,37
2930,2017,Connecticut, Liver, Male,1743058,146
2931,2017,Connecticut, Myeloma, Female,1830239,46
2932,2017,Connecticut, Myeloma, Male,1743058,74
2933,2017,Delaware, Breast, Female,494234,150
2934,2017,Delaware, Breast, Male,462589,0
2935,2017,Delaware, Liver, Female,494234,23
2936,2017,Delaware, Liver, Male,462589,59
2937,2017,Delaware, Myeloma, Female,494234,26
2938,2017,Delaware, Myeloma, Male,462589,20
2939,2017,Florida, Breast, Female,10713773,2952
2940,2017,Florida, Breast, Male,10249840,41
2941,2017,Florida, Larynx, Female,10713773,54
2942,2017,Florida, Larynx, Male,10249840,301
2943,2017,Florida, Liver, Female,10713773,387
2944,2017,Florida, Liver, Male,10249840,1104
2945,2017,Florida, Myeloma, Female,10713773,405
2946,2017,Florida, Myeloma, Male,10249840,474
2947,2017,Georgia, Breast, Female,5345253,1334
2948,2017,Georgia, Breast, Male,5065077,24
2949,2017,Georgia, Larynx, Female,5345253,27
2950,2017,Georgia, Larynx, Male,5065077,95
2951,2017,Georgia, Liver, Female,5345253,185
2952,2017,Georgia, Liver, Male,5065077,414
2953,2017,Georgia, Myeloma, Female,5345253,166
2954,2017,Georgia, Myeloma, Male,5065077,217
2955,2017,Hawaii, Breast, Female,710028,155
2956,2017,Hawaii, Breast, Male,714365,0
2957,2017,Hawaii, Larynx, Female,710028,0
2958,2017,Hawaii, Larynx, Male,714365,0
2959,2017,Hawaii, Liver, Female,710028,26
2960,2017,Hawaii, Liver, Male,714365,88
2961,2017,Hawaii, Myeloma, Female,710028,18
2962,2017,Hawaii, Myeloma, Male,714365,28
2963,2017,Idaho, Breast, Female,857273,222
2964,2017,Idaho, Breast, Male,860442,0
2965,2017,Idaho, Larynx, Female,857273,0
2966,2017,Idaho, Larynx, Male,860442,0
2967,2017,Idaho, Liver, Female,857273,19
2968,2017,Idaho, Liver, Male,860442,65
2969,2017,Idaho, Myeloma, Female,857273,30
2970,2017,Idaho, Myeloma, Male,860442,48
2971,2017,Illinois, Breast, Female,6500602,1708
2972,2017,Illinois, Breast, Male,6278226,22
2973,2017,Illinois, Larynx, Female,6500602,34
2974,2017,Illinois, Larynx, Male,6278226,118
2975,2017,Illinois, Liver, Female,6500602,198
2976,2017,Illinois, Liver, Male,6278226,450
2977,2017,Illinois, Myeloma, Female,6500602,224
2978,2017,Illinois, Myeloma, Male,6278226,255
2979,2017,Indiana, Breast, Female,3376298,902
2980,2017,Indiana, Breast, Male,3281780,0
2981,2017,Indiana, Larynx, Female,3376298,0
2982,2017,Indiana, Larynx, Male,3281780,64
2983,2017,Indiana, Liver, Female,3376298,92
2984,2017,Indiana, Liver, Male,3281780,268
2985,2017,Indiana, Myeloma, Female,3376298,103
2986,2017,Indiana, Myeloma, Male,3281780,156
2987,2017,Iowa, Breast, Female,1578614,390
2988,2017,Iowa, Larynx, Male,1562936,36
2989,2017,Iowa, Liver, Female,1578614,35
2990,2017,Iowa, Liver, Male,1562936,102
2991,2017,Iowa, Myeloma, Female,1578614,84
2992,2017,Iowa, Myeloma, Male,1562936,79
2993,2017,Kansas, Breast, Female,1459511,345
2994,2017,Kansas, Larynx, Male,1449207,19
2995,2017,Kansas, Liver, Female,1459511,29
2996,2017,Kansas, Liver, Male,1449207,110
2997,2017,Kansas, Myeloma, Female,1459511,41
2998,2017,Kansas, Myeloma, Male,1449207,61
2999,2017,Kentucky, Breast, Female,2258827,633
3000,2017,Kentucky, Larynx, Female,2258827,20
3001,2017,Kentucky, Larynx, Male,2193441,61
3002,2017,Kentucky, Liver, Female,2258827,57
3003,2017,Kentucky, Liver, Male,2193441,207
3004,2017,Kentucky, Myeloma, Female,2258827,74
3005,2017,Kentucky, Myeloma, Male,2193441,101
3006,2017,Louisiana, Breast, Female,2388906,692
3007,2017,Louisiana, Larynx, Female,2388906,0
3008,2017,Louisiana, Larynx, Male,2281654,54
3009,2017,Louisiana, Liver, Female,2388906,131
3010,2017,Louisiana, Liver, Male,2281654,344
3011,2017,Louisiana, Myeloma, Female,2388906,94
3012,2017,Louisiana, Myeloma, Male,2281654,108
3013,2017,Maine, Breast, Female,680954,186
3014,2017,Maine, Larynx, Male,653658,20
3015,2017,Maine, Liver, Female,680954,16
3016,2017,Maine, Liver, Male,653658,56
3017,2017,Maine, Myeloma, Female,680954,25
3018,2017,Maine, Myeloma, Male,653658,43
3019,2017,Maryland, Breast, Female,3104243,857
3020,2017,Maryland, Breast, Male,2919625,0
3021,2017,Maryland, Larynx, Female,3104243,0
3022,2017,Maryland, Larynx, Male,2919625,43
3023,2017,Maryland, Liver, Female,3104243,78
3024,2017,Maryland, Liver, Male,2919625,292
3025,2017,Maryland, Myeloma, Female,3104243,120
3026,2017,Maryland, Myeloma, Male,2919625,138
3027,2017,Massachusetts, Breast, Female,3530794,893
3028,2017,Massachusetts, Breast, Male,3328995,0
3029,2017,Massachusetts, Larynx, Female,3530794,0
3030,2017,Massachusetts, Larynx, Male,3328995,59
3031,2017,Massachusetts, Liver, Female,3530794,76
3032,2017,Massachusetts, Liver, Male,3328995,279
3033,2017,Massachusetts, Myeloma, Female,3530794,121
3034,2017,Massachusetts, Myeloma, Male,3328995,129
3035,2017,Michigan, Breast, Female,5063133,1311
3036,2017,Michigan, Breast, Male,4909981,23
3037,2017,Michigan, Larynx, Female,5063133,31
3038,2017,Michigan, Larynx, Male,4909981,128
3039,2017,Michigan, Liver, Female,5063133,169
3040,2017,Michigan, Liver, Male,4909981,443
3041,2017,Michigan, Myeloma, Female,5063133,227
3042,2017,Michigan, Myeloma, Male,4909981,240
3043,2017,Minnesota, Breast, Female,2794686,612
3044,2017,Minnesota, Larynx, Female,2794686,0
3045,2017,Minnesota, Larynx, Male,2771544,30
3046,2017,Minnesota, Liver, Female,2794686,67
3047,2017,Minnesota, Liver, Male,2771544,175
3048,2017,Minnesota, Myeloma, Female,2794686,88
3049,2017,Minnesota, Myeloma, Male,2771544,101
3050,2017,Mississippi, Breast, Female,1538712,489
3051,2017,Mississippi, Larynx, Male,1449798,38
3052,2017,Mississippi, Liver, Female,1538712,77
3053,2017,Mississippi, Liver, Male,1449798,184
3054,2017,Mississippi, Myeloma, Female,1538712,61
3055,2017,Mississippi, Myeloma, Male,1449798,84
3056,2017,Missouri, Breast, Female,3109111,867
3057,2017,Missouri, Larynx, Female,3109111,17
3058,2017,Missouri, Larynx, Male,2997559,72
3059,2017,Missouri, Liver, Female,3109111,107
3060,2017,Missouri, Liver, Male,2997559,280
3061,2017,Missouri, Myeloma, Female,3109111,111
3062,2017,Missouri, Myeloma, Male,2997559,129
3063,2017,Montana, Breast, Female,522725,130
3064,2017,Montana, Breast, Male,529757,0
3065,2017,Montana, Larynx, Female,522725,0
3066,2017,Montana, Liver, Female,522725,0
3067,2017,Montana, Liver, Male,529757,49
3068,2017,Montana, Myeloma, Female,522725,23
3069,2017,Montana, Myeloma, Male,529757,21
3070,2017,Nebraska, Breast, Female,959582,243
3071,2017,Nebraska, Larynx, Male,956365,20
3072,2017,Nebraska, Liver, Female,959582,18
3073,2017,Nebraska, Liver, Male,956365,49
3074,2017,Nebraska, Myeloma, Female,959582,31
3075,2017,Nebraska, Myeloma, Male,956365,38
3076,2017,Nevada, Breast, Female,1479646,368
3077,2017,Nevada, Larynx, Female,1479646,0
3078,2017,Nevada, Larynx, Male,1490259,16
3079,2017,Nevada, Liver, Female,1479646,45
3080,2017,Nevada, Liver, Male,1490259,137
3081,2017,Nevada, Myeloma, Female,1479646,28
3082,2017,Nevada, Myeloma, Male,1490259,50
3083,2017,New Hampshire, Breast, Female,681006,160
3084,2017,New Hampshire, Breast, Male,667781,0
3085,2017,New Hampshire, Larynx, Female,681006,0
3086,2017,New Hampshire, Larynx, Male,667781,0
3087,2017,New Hampshire, Liver, Female,681006,0
3088,2017,New Hampshire, Liver, Male,667781,53
3089,2017,New Hampshire, Myeloma, Female,681006,22
3090,2017,New Hampshire, Myeloma, Male,667781,32
3091,2017,New Jersey, Breast, Female,4546951,1239
3092,2017,New Jersey, Breast, Male,4338574,0
3093,2017,New Jersey, Larynx, Female,4546951,23
3094,2017,New Jersey, Larynx, Male,4338574,65
3095,2017,New Jersey, Liver, Female,4546951,128
3096,2017,New Jersey, Liver, Male,4338574,355
3097,2017,New Jersey, Myeloma, Female,4546951,158
3098,2017,New Jersey, Myeloma, Male,4338574,166
3099,2017,New Mexico, Breast, Female,1056390,281
3100,2017,New Mexico, Breast, Male,1035394,0
3101,2017,New Mexico, Larynx, Male,1035394,18
3102,2017,New Mexico, Liver, Female,1056390,62
3103,2017,New Mexico, Liver, Male,1035394,120
3104,2017,New Mexico, Myeloma, Female,1056390,29
3105,2017,New Mexico, Myeloma, Male,1035394,49
3106,2017,New York, Breast, Female,10078028,2457
3107,2017,New York, Breast, Male,9511544,22
3108,2017,New York, Larynx, Female,10078028,46
3109,2017,New York, Larynx, Male,9511544,158
3110,2017,New York, Liver, Female,10078028,245
3111,2017,New York, Liver, Male,9511544,773
3112,2017,New York, Myeloma, Female,10078028,350
3113,2017,New York, Myeloma, Male,9511544,378
3114,2017,North Carolina, Breast, Female,5271031,1451
3115,2017,North Carolina, Breast, Male,4997202,0
3116,2017,North Carolina, Larynx, Female,5271031,26
3117,2017,North Carolina, Larynx, Male,4997202,111
3118,2017,North Carolina, Liver, Female,5271031,157
3119,2017,North Carolina, Liver, Male,4997202,424
3120,2017,North Carolina, Myeloma, Female,5271031,200
3121,2017,North Carolina, Myeloma, Male,4997202,231
3122,2017,North Dakota, Breast, Female,368252,95
3123,2017,North Dakota, Breast, Male,386690,0
3124,2017,North Dakota, Larynx, Female,368252,0
3125,2017,North Dakota, Liver, Male,386690,25
3126,2017,North Dakota, Myeloma, Female,368252,0
3127,2017,North Dakota, Myeloma, Male,386690,0
3128,2017,Ohio, Breast, Female,5946130,1758
3129,2017,Ohio, Breast, Male,5713520,22
3130,2017,Ohio, Larynx, Female,5946130,52
3131,2017,Ohio, Larynx, Male,5713520,135
3132,2017,Ohio, Liver, Female,5946130,205
3133,2017,Ohio, Liver, Male,5713520,513
3134,2017,Ohio, Myeloma, Female,5946130,208
3135,2017,Ohio, Myeloma, Male,5713520,325
3136,2017,Oklahoma, Breast, Female,1983305,556
3137,2017,Oklahoma, Larynx, Female,1983305,0
3138,2017,Oklahoma, Larynx, Male,1948011,38
3139,2017,Oklahoma, Liver, Female,1983305,86
3140,2017,Oklahoma, Liver, Male,1948011,230
3141,2017,Oklahoma, Myeloma, Female,1983305,72
3142,2017,Oklahoma, Myeloma, Male,1948011,70
3143,2017,Oregon, Breast, Female,2089732,506
3144,2017,Oregon, Breast, Male,2053893,0
3145,2017,Oregon, Larynx, Male,2053893,24
3146,2017,Oregon, Liver, Female,2089732,70
3147,2017,Oregon, Liver, Male,2053893,213
3148,2017,Oregon, Myeloma, Female,2089732,71
3149,2017,Oregon, Myeloma, Male,2053893,96
3150,2017,Pennsylvania, Breast, Female,6525683,1984
3151,2017,Pennsylvania, Breast, Male,6261958,28
3152,2017,Pennsylvania, Larynx, Female,6525683,41
3153,2017,Pennsylvania, Larynx, Male,6261958,142
3154,2017,Pennsylvania, Liver, Female,6525683,216
3155,2017,Pennsylvania, Liver, Male,6261958,621
3156,2017,Pennsylvania, Myeloma, Female,6525683,262
3157,2017,Pennsylvania, Myeloma, Male,6261958,305
3158,2017,Puerto Rico, Breast, Female,872257,455
3159,2017,Puerto Rico, Larynx, Male,790397,47
3160,2017,Puerto Rico, Liver, Female,872257,78
3161,2017,Puerto Rico, Liver, Male,790397,197
3162,2017,Puerto Rico, Myeloma, Female,872257,62
3163,2017,Puerto Rico, Myeloma, Male,790397,62
3164,2017,Rhode Island, Breast, Female,542442,125
3165,2017,Rhode Island, Larynx, Female,542442,0
3166,2017,Rhode Island, Larynx, Male,513231,0
3167,2017,Rhode Island, Liver, Female,542442,25
3168,2017,Rhode Island, Liver, Male,513231,54
3169,2017,Rhode Island, Myeloma, Female,542442,19
3170,2017,Rhode Island, Myeloma, Male,513231,21
3171,2017,South Carolina, Breast, Female,2585466,695
3172,2017,South Carolina, Larynx, Female,2585466,17
3173,2017,South Carolina, Larynx, Male,2435802,78
3174,2017,South Carolina, Liver, Female,2585466,84
3175,2017,South Carolina, Liver, Male,2435802,248
3176,2017,South Carolina, Myeloma, Female,2585466,119
3177,2017,South Carolina, Myeloma, Male,2435802,134
3178,2017,South Dakota, Breast, Female,432221,102
3179,2017,South Dakota, Breast, Male,440647,0
3180,2017,South Dakota, Larynx, Female,432221,0
3181,2017,South Dakota, Liver, Male,440647,28
3182,2017,South Dakota, Myeloma, Female,432221,19
3183,2017,South Dakota, Myeloma, Male,440647,24
3184,2017,Tennessee, Breast, Female,3434796,934
3185,2017,Tennessee, Breast, Male,3274003,0
3186,2017,Tennessee, Larynx, Female,3434796,21
3187,2017,Tennessee, Larynx, Male,3274003,85
3188,2017,Tennessee, Liver, Female,3434796,118
3189,2017,Tennessee, Liver, Male,3274003,384
3190,2017,Tennessee, Myeloma, Female,3434796,105
3191,2017,Tennessee, Myeloma, Male,3274003,168
3192,2017,Texas, Breast, Female,14239529,2984
3193,2017,Texas, Breast, Male,14055744,33
3194,2017,Texas, Larynx, Female,14239529,47
3195,2017,Texas, Larynx, Male,14055744,190
3196,2017,Texas, Liver, Female,14239529,518
3197,2017,Texas, Liver, Male,14055744,1443
3198,2017,Texas, Myeloma, Female,14239529,379
3199,2017,Texas, Myeloma, Male,14055744,536
3200,2017,Utah, Breast, Female,1539246,280
3201,2017,Utah, Liver, Female,1539246,32
3202,2017,Utah, Liver, Male,1561796,64
3203,2017,Utah, Myeloma, Female,1539246,30
3204,2017,Utah, Myeloma, Male,1561796,45
3205,2017,Vermont, Breast, Female,316036,80
3206,2017,Vermont, Breast, Male,308308,0
3207,2017,Vermont, Larynx, Female,316036,0
3208,2017,Vermont, Liver, Male,308308,26
3209,2017,Vermont, Myeloma, Female,316036,0
3210,2017,Vermont, Myeloma, Male,308308,0
3211,2017,Virginia, Breast, Female,4298132,1175
3212,2017,Virginia, Breast, Male,4165455,0
3213,2017,Virginia, Larynx, Female,4298132,0
3214,2017,Virginia, Larynx, Male,4165455,86
3215,2017,Virginia, Liver, Female,4298132,132
3216,2017,Virginia, Liver, Male,4165455,345
3217,2017,Virginia, Myeloma, Female,4298132,150
3218,2017,Virginia, Myeloma, Male,4165455,178
3219,2017,Washington DC, Breast, Female,365307,92
3220,2017,Washington DC, Breast, Male,329599,0
3221,2017,Washington DC, Liver, Female,365307,0
3222,2017,Washington DC, Liver, Male,329599,31
3223,2017,Washington DC, Myeloma, Female,365307,0
3224,2017,Washington DC, Myeloma, Male,329599,18
3225,2017,Washington, Breast, Female,3709864,888
3226,2017,Washington, Larynx, Female,3709864,0
3227,2017,Washington, Larynx, Male,3713498,50
3228,2017,Washington, Liver, Female,3709864,106
3229,2017,Washington, Liver, Male,3713498,323
3230,2017,Washington, Myeloma, Female,3709864,113
3231,2017,Washington, Myeloma, Male,3713498,131
3232,2017,West Virginia, Breast, Female,917557,300
3233,2017,West Virginia, Larynx, Male,899447,42
3234,2017,West Virginia, Liver, Female,917557,38
3235,2017,West Virginia, Liver, Male,899447,104
3236,2017,West Virginia, Myeloma, Female,917557,34
3237,2017,West Virginia, Myeloma, Male,899447,47
3238,2017,Wisconsin, Breast, Female,2910676,679
3239,2017,Wisconsin, Larynx, Female,2910676,0
3240,2017,Wisconsin, Larynx, Male,2879510,63
3241,2017,Wisconsin, Liver, Female,2910676,63
3242,2017,Wisconsin, Liver, Male,2879510,193
3243,2017,Wisconsin, Myeloma, Female,2910676,94
3244,2017,Wisconsin, Myeloma, Male,2879510,129
3245,2017,Wyoming, Breast, Female,283666,58
3246,2017,Wyoming, Breast, Male,295265,0
3247,2017,Wyoming, Larynx, Female,283666,0
3248,2017,Wyoming, Liver, Male,295265,29
3249,2017,Wyoming, Myeloma, Female,283666,0
3250,2018,Alabama, Breast, Female,2524361,731
3251,2018,Alabama, Larynx, Female,2524361,0
3252,2018,Alabama, Larynx, Male,2363320,66
3253,2018,Alabama, Liver, Female,2524361,108
3254,2018,Alabama, Liver, Male,2363320,261
3255,2018,Alabama, Myeloma, Female,2524361,96
3256,2018,Alabama, Myeloma, Male,2363320,114
3257,2018,Alaska, Breast, Female,351692,58
3258,2018,Alaska, Breast, Male,383447,0
3259,2018,Alaska, Larynx, Female,351692,0
3260,2018,Alaska, Liver, Male,383447,22
3261,2018,Arizona, Breast, Female,3600640,805
3262,2018,Arizona, Larynx, Female,3600640,16
3263,2018,Arizona, Larynx, Male,3557384,48
3264,2018,Arizona, Liver, Female,3600640,127
3265,2018,Arizona, Liver, Male,3557384,319
3266,2018,Arizona, Myeloma, Female,3600640,110
3267,2018,Arizona, Myeloma, Male,3557384,173
3268,2018,Arkansas, Breast, Female,1531624,368
3269,2018,Arkansas, Larynx, Male,1478109,37
3270,2018,Arkansas, Liver, Female,1531624,61
3271,2018,Arkansas, Liver, Male,1478109,158
3272,2018,Arkansas, Myeloma, Female,1531624,57
3273,2018,Arkansas, Myeloma, Male,1478109,57
3274,2018,California, Breast, Female,19843136,4572
3275,2018,California, Breast, Male,19618452,36
3276,2018,California, Larynx, Female,19843136,53
3277,2018,California, Larynx, Male,19618452,229
3278,2018,California, Liver, Female,19843136,788
3279,2018,California, Liver, Male,19618452,1869
3280,2018,California, Myeloma, Female,19843136,499
3281,2018,California, Myeloma, Male,19618452,710
3282,2018,Colorado, Breast, Female,2825526,599
3283,2018,Colorado, Larynx, Male,2865761,28
3284,2018,Colorado, Liver, Female,2825526,76
3285,2018,Colorado, Liver, Male,2865761,202
3286,2018,Colorado, Myeloma, Female,2825526,88
3287,2018,Colorado, Myeloma, Male,2865761,121
3288,2018,Connecticut, Breast, Female,1829397,430
3289,2018,Connecticut, Larynx, Male,1742123,31
3290,2018,Connecticut, Liver, Female,1829397,26
3291,2018,Connecticut, Liver, Male,1742123,120
3292,2018,Connecticut, Myeloma, Female,1829397,50
3293,2018,Connecticut, Myeloma, Male,1742123,72
3294,2018,Delaware, Breast, Female,498641,149
3295,2018,Delaware, Breast, Male,466838,0
3296,2018,Delaware, Liver, Female,498641,0
3297,2018,Delaware, Liver, Male,466838,53
3298,2018,Delaware, Myeloma, Female,498641,24
3299,2018,Delaware, Myeloma, Male,466838,27
3300,2018,Florida, Breast, Female,10858944,2962
3301,2018,Florida, Breast, Male,10385373,42
3302,2018,Florida, Larynx, Female,10858944,63
3303,2018,Florida, Larynx, Male,10385373,256
3304,2018,Florida, Liver, Female,10858944,395
3305,2018,Florida, Liver, Male,10385373,1149
3306,2018,Florida, Myeloma, Female,10858944,406
3307,2018,Florida, Myeloma, Male,10385373,486
3308,2018,Georgia, Breast, Female,5399300,1293
3309,2018,Georgia, Breast, Male,5111831,22
3310,2018,Georgia, Larynx, Female,5399300,22
3311,2018,Georgia, Larynx, Male,5111831,98
3312,2018,Georgia, Liver, Female,5399300,185
3313,2018,Georgia, Liver, Male,5111831,454
3314,2018,Georgia, Myeloma, Female,5399300,177
3315,2018,Georgia, Myeloma, Male,5111831,167
3316,2018,Hawaii, Breast, Female,709302,153
3317,2018,Hawaii, Breast, Male,711291,0
3318,2018,Hawaii, Larynx, Female,709302,0
3319,2018,Hawaii, Larynx, Male,711291,0
3320,2018,Hawaii, Liver, Female,709302,28
3321,2018,Hawaii, Liver, Male,711291,78
3322,2018,Hawaii, Myeloma, Female,709302,26
3323,2018,Hawaii, Myeloma, Male,711291,25
3324,2018,Idaho, Breast, Female,873205,239
3325,2018,Idaho, Breast, Male,877331,0
3326,2018,Idaho, Larynx, Female,873205,0
3327,2018,Idaho, Larynx, Male,877331,16
3328,2018,Idaho, Liver, Female,873205,18
3329,2018,Idaho, Liver, Male,877331,57
3330,2018,Idaho, Myeloma, Female,873205,28
3331,2018,Idaho, Myeloma, Male,877331,44
3332,2018,Illinois, Breast, Female,6471727,1754
3333,2018,Illinois, Breast, Male,6251344,22
3334,2018,Illinois, Larynx, Female,6471727,35
3335,2018,Illinois, Larynx, Male,6251344,126
3336,2018,Illinois, Liver, Female,6471727,234
3337,2018,Illinois, Liver, Male,6251344,448
3338,2018,Illinois, Myeloma, Female,6471727,220
3339,2018,Illinois, Myeloma, Male,6251344,232
3340,2018,Indiana, Breast, Female,3394211,914
3341,2018,Indiana, Breast, Male,3301286,0
3342,2018,Indiana, Larynx, Female,3394211,19
3343,2018,Indiana, Larynx, Male,3301286,84
3344,2018,Indiana, Liver, Female,3394211,100
3345,2018,Indiana, Liver, Male,3301286,311
3346,2018,Indiana, Myeloma, Female,3394211,114
3347,2018,Indiana, Myeloma, Male,3301286,161
3348,2018,Iowa, Breast, Female,1581655,394
3349,2018,Iowa, Larynx, Male,1566963,35
3350,2018,Iowa, Liver, Female,1581655,37
3351,2018,Iowa, Liver, Male,1566963,105
3352,2018,Iowa, Myeloma, Female,1581655,62
3353,2018,Iowa, Myeloma, Male,1566963,75
3354,2018,Kansas, Breast, Female,1460588,381
3355,2018,Kansas, Larynx, Male,1450771,30
3356,2018,Kansas, Liver, Female,1460588,30
3357,2018,Kansas, Liver, Male,1450771,120
3358,2018,Kansas, Myeloma, Female,1460588,55
3359,2018,Kansas, Myeloma, Male,1450771,56
3360,2018,Kentucky, Breast, Female,2263603,592
3361,2018,Kentucky, Larynx, Female,2263603,0
3362,2018,Kentucky, Larynx, Male,2197550,70
3363,2018,Kentucky, Liver, Female,2263603,79
3364,2018,Kentucky, Liver, Male,2197550,202
3365,2018,Kentucky, Myeloma, Female,2263603,89
3366,2018,Kentucky, Myeloma, Male,2197550,111
3367,2018,Louisiana, Breast, Female,2385448,677
3368,2018,Louisiana, Larynx, Female,2385448,0
3369,2018,Louisiana, Larynx, Male,2274242,74
3370,2018,Louisiana, Liver, Female,2385448,118
3371,2018,Louisiana, Liver, Male,2274242,319
3372,2018,Louisiana, Myeloma, Female,2385448,96
3373,2018,Louisiana, Myeloma, Male,2274242,100
3374,2018,Maine, Breast, Female,683374,177
3375,2018,Maine, Larynx, Male,655683,0
3376,2018,Maine, Liver, Female,683374,17
3377,2018,Maine, Liver, Male,655683,66
3378,2018,Maine, Myeloma, Female,683374,30
3379,2018,Maine, Myeloma, Male,655683,33
3380,2018,Maryland, Breast, Female,3111203,838
3381,2018,Maryland, Breast, Male,2924599,0
3382,2018,Maryland, Larynx, Female,3111203,0
3383,2018,Maryland, Larynx, Male,2924599,53
3384,2018,Maryland, Liver, Female,3111203,102
3385,2018,Maryland, Liver, Male,2924599,254
3386,2018,Maryland, Myeloma, Female,3111203,128
3387,2018,Maryland, Myeloma, Male,2924599,147
3388,2018,Massachusetts, Breast, Female,3542925,773
3389,2018,Massachusetts, Breast, Male,3339710,0
3390,2018,Massachusetts, Larynx, Female,3542925,20
3391,2018,Massachusetts, Larynx, Male,3339710,63
3392,2018,Massachusetts, Liver, Female,3542925,78
3393,2018,Massachusetts, Liver, Male,3339710,287
3394,2018,Massachusetts, Myeloma, Female,3542925,110
3395,2018,Massachusetts, Myeloma, Male,3339710,148
3396,2018,Michigan, Breast, Female,5067862,1490
